locationabbr,income,sex,ageyears,race_ethnicity,education,questionid,behavior_pct
VI,Less than 15000,,,,,Q043,49.1
VI,Less than 15000,,,,,Q044,27.5
VI,Less than 15000,,,,,Q045,41.6
VI,Less than 15000,,,,,Q046,40.0
VI,Less than 15000,,,,,Q047,30.704940374787057
VI,,Female,,,,Q018,36.5
VI,,Female,,,,Q019,32.3
VI,,Female,,,,Q043,53.9
VI,,Female,,,,Q044,24.3
VI,,Female,,,,Q045,38.8
VI,,Female,,,,Q046,33.9
VI,,Female,,,,Q047,28.708389830508477
VI,,Male,,,,Q018,43.4
VI,,Male,,,,Q019,32.1
VI,,Male,,,,Q043,57.1
VI,,Male,,,,Q044,29.5
VI,,Male,,,,Q045,45.6
VI,,Male,,,,Q046,40.5
VI,,Male,,,,Q047,23.869450631031924
VI,,,18-24,,,Q018,54.6
VI,,,18-24,,,Q019,40.6
VI,,,18-24,,,Q043,45.9
VI,,,18-24,,,Q044,28.100000000000005
VI,,,18-24,,,Q045,32.6
VI,,,18-24,,,Q046,45.0
VI,,,18-24,,,Q047,24.196753246753246
VI,,,25-34,,,Q018,42.1
VI,,,25-34,,,Q019,39.2
VI,,,25-34,,,Q043,45.3
VI,,,25-34,,,Q044,13.8
VI,,,25-34,,,Q045,31.899999999999995
VI,,,25-34,,,Q046,29.5
VI,,,25-34,,,Q047,27.456941649899402
VI,,,35-44,,,Q018,38.5
VI,,,35-44,,,Q019,24.7
VI,,,35-44,,,Q043,59.699999999999996
VI,,,35-44,,,Q044,27.5
VI,,,35-44,,,Q045,47.0
VI,,,35-44,,,Q046,43.5
VI,,,35-44,,,Q047,28.124781849912743
VI,,,45-54,,,Q018,43.7
VI,,,45-54,,,Q019,39.79999999999999
VI,,,45-54,,,Q043,58.8
VI,,,45-54,,,Q044,32.5
VI,,,45-54,,,Q045,44.3
VI,,,45-54,,,Q046,36.9
VI,,,45-54,,,Q047,19.851201478743068
VI,,,55-64,,,Q018,29.4
VI,,,55-64,,,Q019,18.4
VI,,,55-64,,,Q043,54.5
VI,,,55-64,,,Q044,28.5
VI,,,55-64,,,Q045,41.8
VI,,,55-64,,,Q046,38.4
VI,,,55-64,,,Q047,25.087961029923452
VI,,,65+,,,Q018,37.2
VI,,,65+,,,Q019,37.1
VI,,,65+,,,Q043,59.5
VI,,,65+,,,Q044,27.1
VI,,,65+,,,Q045,46.6
VI,,,65+,,,Q046,35.3
VI,,,65+,,,Q047,31.291955498502354
VI,,,,Hispanic,,Q018,35.8
VI,,,,Hispanic,,Q019,34.4
VI,,,,Hispanic,,Q043,51.29999999999999
VI,,,,Hispanic,,Q044,22.9
VI,,,,Hispanic,,Q045,39.6
VI,,,,Hispanic,,Q046,31.7
VI,,,,Hispanic,,Q047,31.905581947743467
VI,,,,Non-Hispanic Black,,Q018,40.4
VI,,,,Non-Hispanic Black,,Q019,35.2
VI,,,,Non-Hispanic Black,,Q043,52.7
VI,,,,Non-Hispanic Black,,Q044,25.8
VI,,,,Non-Hispanic Black,,Q045,40.0
VI,,,,Non-Hispanic Black,,Q046,36.4
VI,,,,Non-Hispanic Black,,Q047,26.314132066033014
VI,,,,Non-Hispanic White,,Q018,39.9
VI,,,,Non-Hispanic White,,Q019,15.599999999999998
VI,,,,Non-Hispanic White,,Q043,70.2
VI,,,,Non-Hispanic White,,Q044,32.9
VI,,,,Non-Hispanic White,,Q045,54.5
VI,,,,Non-Hispanic White,,Q046,46.3
VI,,,,Non-Hispanic White,,Q047,24.663984674329505
VI,,,,Other,,Q043,66.4
VI,,,,Other,,Q044,48.0
VI,,,,Other,,Q046,41.932203389830505
VI,,,,Other,,Q047,28.170491803278686
VI,,,,,<High school,Q018,44.0
VI,,,,,<High school,Q019,42.7
VI,,,,,<High school,Q043,48.9
VI,,,,,<High school,Q044,26.0
VI,,,,,<High school,Q045,43.8
VI,,,,,<High school,Q046,35.4
VI,,,,,<High school,Q047,35.05614617940199
VI,,,,,College,Q018,38.1
VI,,,,,College,Q019,24.4
VI,,,,,College,Q043,64.9
VI,,,,,College,Q044,34.5
VI,,,,,College,Q045,43.2
VI,,,,,College,Q046,45.6
VI,,,,,College,Q047,16.157565303104978
VI,,,,,High school,Q018,39.3
VI,,,,,High school,Q019,27.0
VI,,,,,High school,Q043,53.5
VI,,,,,High school,Q044,26.4
VI,,,,,High school,Q045,40.5
VI,,,,,High school,Q046,35.5
VI,,,,,High school,Q047,26.941331346249378
VI,,,,,Some college/tech,Q018,37.4
VI,,,,,Some college/tech,Q019,32.8
VI,,,,,Some college/tech,Q043,57.9
VI,,,,,Some college/tech,Q044,20.3
VI,,,,,Some college/tech,Q045,43.7
VI,,,,,Some college/tech,Q046,32.4
VI,,,,,Some college/tech,Q047,24.58405315614618
VI,,,,,,Q018,39.94213230571612
VI,,,,,,Q019,30.327380952380953
VI,,,,,,Q043,53.89805783340527
VI,,,,,,Q044,26.722271517302573
VI,,,,,,Q045,40.62334429309535
VI,,,,,,Q046,37.203830420230574
VI,,,,,,Q047,26.263799061960007
VT,15000 - 24999,,,,,Q018,35.78337996642418
VT,15000 - 24999,,,,,Q019,20.596908986834574
VT,15000 - 24999,,,,,Q043,51.571628347949755
VT,15000 - 24999,,,,,Q044,18.671839497220205
VT,15000 - 24999,,,,,Q045,36.5191734742912
VT,15000 - 24999,,,,,Q046,27.65080325960419
VT,15000 - 24999,,,,,Q047,30.844678362573102
VT,25000 - 34999,,,,,Q018,37.85743855109961
VT,25000 - 34999,,,,,Q019,14.656237491661107
VT,25000 - 34999,,,,,Q043,58.50561697042127
VT,25000 - 34999,,,,,Q044,20.791395560960776
VT,25000 - 34999,,,,,Q045,40.848559296329995
VT,25000 - 34999,,,,,Q046,30.41586887148245
VT,25000 - 34999,,,,,Q047,24.2921094369548
VT,35000 - 49999,,,,,Q018,34.57494112105511
VT,35000 - 49999,,,,,Q019,12.89956479690522
VT,35000 - 49999,,,,,Q043,58.22345199568501
VT,35000 - 49999,,,,,Q044,22.84534909170497
VT,35000 - 49999,,,,,Q045,39.70439248251748
VT,35000 - 49999,,,,,Q046,31.826889688757145
VT,35000 - 49999,,,,,Q047,21.35897241444687
VT,50000 - 74999,,,,,Q018,29.497714499812666
VT,50000 - 74999,,,,,Q019,12.504515882127823
VT,50000 - 74999,,,,,Q043,62.04929023430818
VT,50000 - 74999,,,,,Q044,25.43864424410541
VT,50000 - 74999,,,,,Q045,41.15871941697033
VT,50000 - 74999,,,,,Q046,33.641880341880345
VT,50000 - 74999,,,,,Q047,16.561144013794138
VT,75000 or greater,,,,,Q018,27.01040597293514
VT,75000 or greater,,,,,Q019,8.584404107953189
VT,75000 or greater,,,,,Q043,69.09495515695068
VT,75000 or greater,,,,,Q044,30.76341463414634
VT,75000 or greater,,,,,Q045,45.722290041822085
VT,75000 or greater,,,,,Q046,38.704312431243125
VT,75000 or greater,,,,,Q047,10.986237196224142
VT,Less than 15000,,,,,Q018,41.91425576519916
VT,Less than 15000,,,,,Q019,24.052901785714287
VT,Less than 15000,,,,,Q043,48.469845253032204
VT,Less than 15000,,,,,Q044,18.84507462686567
VT,Less than 15000,,,,,Q045,34.49501478664977
VT,Less than 15000,,,,,Q046,28.61779215527699
VT,Less than 15000,,,,,Q047,31.855692193031487
VT,,Female,,,,Q018,27.74963794731871
VT,,Female,,,,Q019,10.468658008658007
VT,,Female,,,,Q043,60.60135102180169
VT,,Female,,,,Q044,24.860919825362174
VT,,Female,,,,Q045,40.27609385851771
VT,,Female,,,,Q046,32.48087604318921
VT,,Female,,,,Q047,19.929330827852592
VT,,Male,,,,Q018,36.53409470037213
VT,,Male,,,,Q019,16.10618556701031
VT,,Male,,,,Q043,61.35988619309655
VT,,Male,,,,Q044,26.081073176934325
VT,,Male,,,,Q045,43.48647193004689
VT,,Male,,,,Q046,35.601356035269085
VT,,Male,,,,Q047,19.37812688663149
VT,,,18-24,,,Q018,36.96092124814265
VT,,,18-24,,,Q019,16.79104704097117
VT,,,18-24,,,Q043,59.86844319775596
VT,,,18-24,,,Q044,32.14046941678521
VT,,,18-24,,,Q045,37.74742413549753
VT,,,18-24,,,Q046,45.56507503410641
VT,,,18-24,,,Q047,12.568464004663364
VT,,,25-34,,,Q018,37.31651179413867
VT,,,25-34,,,Q019,13.655555555555555
VT,,,25-34,,,Q043,59.90010080645162
VT,,,25-34,,,Q044,25.382224496758788
VT,,,25-34,,,Q045,35.77398011655811
VT,,,25-34,,,Q046,35.39005579258287
VT,,,25-34,,,Q047,14.68276349251201
VT,,,35-44,,,Q018,29.777195767195767
VT,,,35-44,,,Q019,10.44702380952381
VT,,,35-44,,,Q043,59.83582705853777
VT,,,35-44,,,Q044,24.339098300073907
VT,,,35-44,,,Q045,38.1871372356124
VT,,,35-44,,,Q046,32.6415920866698
VT,,,35-44,,,Q047,16.818841745425296
VT,,,45-54,,,Q018,34.18111353711791
VT,,,45-54,,,Q019,13.423507462686567
VT,,,45-54,,,Q043,61.13306268268918
VT,,,45-54,,,Q044,24.29896551724138
VT,,,45-54,,,Q045,40.269080459770116
VT,,,45-54,,,Q046,31.769520225776105
VT,,,45-54,,,Q047,18.72407356002776
VT,,,55-64,,,Q018,31.591156963890935
VT,,,55-64,,,Q019,13.043207070707073
VT,,,55-64,,,Q043,61.291484268125856
VT,,,55-64,,,Q044,23.61751327637959
VT,,,55-64,,,Q045,43.55365178262374
VT,,,55-64,,,Q046,30.73634974347779
VT,,,55-64,,,Q047,21.93691196564513
VT,,,65+,,,Q018,26.491236641221374
VT,,,65+,,,Q019,12.678252611585945
VT,,,65+,,,Q043,61.99073350195447
VT,,,65+,,,Q044,24.59572931386403
VT,,,65+,,,Q045,49.26627816020025
VT,,,65+,,,Q046,31.83243041005687
VT,,,65+,,,Q047,27.155758743428144
VT,,,,American Indian/Alaska Native,,Q018,34.5
VT,,,,American Indian/Alaska Native,,Q019,15.9
VT,,,,American Indian/Alaska Native,,Q043,47.80135135135135
VT,,,,American Indian/Alaska Native,,Q044,18.652272727272727
VT,,,,American Indian/Alaska Native,,Q045,35.22081447963801
VT,,,,American Indian/Alaska Native,,Q046,26.58189655172414
VT,,,,American Indian/Alaska Native,,Q047,33.975134168157425
VT,,,,Asian,,Q043,48.7
VT,,,,Asian,,Q044,29.4
VT,,,,Asian,,Q045,15.6
VT,,,,Asian,,Q046,42.2
VT,,,,Asian,,Q047,27.331981981981983
VT,,,,Hispanic,,Q018,29.22042253521127
VT,,,,Hispanic,,Q019,27.785074626865672
VT,,,,Hispanic,,Q043,56.94845679012345
VT,,,,Hispanic,,Q044,26.04733542319749
VT,,,,Hispanic,,Q045,41.5702875399361
VT,,,,Hispanic,,Q046,38.74
VT,,,,Hispanic,,Q047,16.474368932038832
VT,,,,Non-Hispanic Black,,Q043,60.9
VT,,,,Non-Hispanic Black,,Q044,35.5
VT,,,,Non-Hispanic Black,,Q045,49.10000000000001
VT,,,,Non-Hispanic Black,,Q046,45.9
VT,,,,Non-Hispanic Black,,Q047,18.374683544303796
VT,,,,Non-Hispanic White,,Q018,31.948193975753032
VT,,,,Non-Hispanic White,,Q019,12.602624300508136
VT,,,,Non-Hispanic White,,Q043,61.32162956864359
VT,,,,Non-Hispanic White,,Q044,25.407687017879567
VT,,,,Non-Hispanic White,,Q045,42.081967115275575
VT,,,,Non-Hispanic White,,Q046,33.661533407604196
VT,,,,Non-Hispanic White,,Q047,19.43365420866112
VT,,,,Other,,Q018,39.978352941176475
VT,,,,Other,,Q019,19.128571428571426
VT,,,,Other,,Q043,58.74527629233511
VT,,,,Other,,Q044,25.070727272727275
VT,,,,Other,,Q045,43.13713768115942
VT,,,,Other,,Q046,36.44899224806202
VT,,,,Other,,Q047,22.964281307834675
VT,,,,,<High school,Q018,39.15915254237289
VT,,,,,<High school,Q019,22.13909090909091
VT,,,,,<High school,Q043,44.695750160978754
VT,,,,,<High school,Q044,14.262160371106695
VT,,,,,<High school,Q045,32.401494476933074
VT,,,,,<High school,Q046,21.6383604505632
VT,,,,,<High school,Q047,38.8224428726877
VT,,,,,College,Q018,23.997806700409736
VT,,,,,College,Q019,8.164369374922943
VT,,,,,College,Q043,72.41831169601043
VT,,,,,College,Q044,33.43531953195319
VT,,,,,College,Q045,48.50947995666306
VT,,,,,College,Q046,41.34722573961092
VT,,,,,College,Q047,8.998620306261687
VT,,,,,High school,Q018,40.73802423112768
VT,,,,,High school,Q019,19.06821256038647
VT,,,,,High school,Q043,52.70744450180692
VT,,,,,High school,Q044,17.974064706502265
VT,,,,,High school,Q045,36.714344219258635
VT,,,,,High school,Q046,26.96312014345487
VT,,,,,High school,Q047,27.636217444502712
VT,,,,,Some college/tech,Q018,31.35007309941521
VT,,,,,Some college/tech,Q019,11.401863041289023
VT,,,,,Some college/tech,Q043,60.40409511228533
VT,,,,,Some college/tech,Q044,26.138605733888756
VT,,,,,Some college/tech,Q045,41.569335770871426
VT,,,,,Some college/tech,Q046,35.05815420560747
VT,,,,,Some college/tech,Q047,18.409099250649945
VT,,,,,,Q018,31.966666666666665
VT,,,,,,Q019,13.134723569350145
VT,,,,,,Q043,61.18243072903536
VT,,,,,,Q044,25.974093627359373
VT,,,,,,Q045,42.33188476790296
VT,,,,,,Q046,34.47557854794943
VT,,,,,,Q047,19.59836175476366
WA,15000 - 24999,,,,,Q018,39.5894656952034
WA,15000 - 24999,,,,,Q019,27.59915572232645
WA,15000 - 24999,,,,,Q043,48.323763992537316
WA,15000 - 24999,,,,,Q044,18.63990510083037
WA,15000 - 24999,,,,,Q045,31.65105500237079
WA,15000 - 24999,,,,,Q046,29.815596846846848
WA,15000 - 24999,,,,,Q047,28.950272663463096
WA,25000 - 34999,,,,,Q018,35.24460028050491
WA,25000 - 34999,,,,,Q019,21.816169601149838
WA,25000 - 34999,,,,,Q043,53.697922971114174
WA,25000 - 34999,,,,,Q044,20.582048780487806
WA,25000 - 34999,,,,,Q045,36.76095224679532
WA,25000 - 34999,,,,,Q046,30.70027526543453
WA,25000 - 34999,,,,,Q047,25.035230038948395
WA,35000 - 49999,,,,,Q018,36.045777146912705
WA,35000 - 49999,,,,,Q019,18.97802939050831
WA,35000 - 49999,,,,,Q043,57.06930020382413
WA,35000 - 49999,,,,,Q044,23.388519102008665
WA,35000 - 49999,,,,,Q045,37.719363762102354
WA,35000 - 49999,,,,,Q046,32.49145114266905
WA,35000 - 49999,,,,,Q047,21.434866051822578
WA,50000 - 74999,,,,,Q018,37.11842307692307
WA,50000 - 74999,,,,,Q019,16.52576021692814
WA,50000 - 74999,,,,,Q043,61.47949332693997
WA,50000 - 74999,,,,,Q044,25.651478668390435
WA,50000 - 74999,,,,,Q045,41.03691493691494
WA,50000 - 74999,,,,,Q046,35.22854285274657
WA,50000 - 74999,,,,,Q047,16.552183150961437
WA,75000 or greater,,,,,Q018,30.792503904216552
WA,75000 or greater,,,,,Q019,12.860195810085273
WA,75000 or greater,,,,,Q043,65.172267610748
WA,75000 or greater,,,,,Q044,28.225811168997346
WA,75000 or greater,,,,,Q045,41.36388036458572
WA,75000 or greater,,,,,Q046,37.70037682315911
WA,75000 or greater,,,,,Q047,11.482556685561853
WA,Less than 15000,,,,,Q018,42.40162162162162
WA,Less than 15000,,,,,Q019,28.90933186085036
WA,Less than 15000,,,,,Q043,48.248572602177035
WA,Less than 15000,,,,,Q044,18.479137894957105
WA,Less than 15000,,,,,Q045,31.733298647242457
WA,Less than 15000,,,,,Q046,28.59404667721519
WA,Less than 15000,,,,,Q047,31.43999816816267
WA,,Female,,,,Q018,30.90118418270247
WA,,Female,,,,Q019,15.371727409963338
WA,,Female,,,,Q043,59.0460317122486
WA,,Female,,,,Q044,23.921854204476713
WA,,Female,,,,Q045,38.3817672722537
WA,,Female,,,,Q046,32.47567853294569
WA,,Female,,,,Q047,19.565724589612554
WA,,Male,,,,Q018,38.732724532851115
WA,,Male,,,,Q019,21.23235420635408
WA,,Male,,,,Q043,60.475086939469215
WA,,Male,,,,Q044,26.732319321044955
WA,,Male,,,,Q045,40.25889007470651
WA,,Male,,,,Q046,37.43973427237082
WA,,Male,,,,Q047,17.517378138016436
WA,,,18-24,,,Q018,39.587216828478965
WA,,,18-24,,,Q019,27.47357656163626
WA,,,18-24,,,Q043,58.441040199863735
WA,,,18-24,,,Q044,32.12938334100322
WA,,,18-24,,,Q045,35.77605012763982
WA,,,18-24,,,Q046,47.364778915269
WA,,,18-24,,,Q047,14.866909879708146
WA,,,25-34,,,Q018,38.53021027415491
WA,,,25-34,,,Q019,20.15625
WA,,,25-34,,,Q043,55.156142419240744
WA,,,25-34,,,Q044,25.370285714285714
WA,,,25-34,,,Q045,32.0471025794841
WA,,,25-34,,,Q046,38.93664233576642
WA,,,25-34,,,Q047,16.088049332997738
WA,,,35-44,,,Q018,35.129762438368445
WA,,,35-44,,,Q019,16.397466910086717
WA,,,35-44,,,Q043,57.354611447184745
WA,,,35-44,,,Q044,23.72136534839925
WA,,,35-44,,,Q045,33.12724940617578
WA,,,35-44,,,Q046,33.40052000705095
WA,,,35-44,,,Q047,16.865604536016612
WA,,,45-54,,,Q018,35.96593122639634
WA,,,45-54,,,Q019,17.67406513872135
WA,,,45-54,,,Q043,58.51678234422522
WA,,,45-54,,,Q044,23.082840703081896
WA,,,45-54,,,Q045,36.59388924252069
WA,,,45-54,,,Q046,30.922473549799342
WA,,,45-54,,,Q047,18.50906164061976
WA,,,55-64,,,Q018,33.30449232502465
WA,,,55-64,,,Q019,16.967616875712658
WA,,,55-64,,,Q043,62.11562101999003
WA,,,55-64,,,Q044,23.814522635589423
WA,,,55-64,,,Q045,42.38213944603629
WA,,,55-64,,,Q046,30.84297114469929
WA,,,55-64,,,Q047,19.723577639751557
WA,,,65+,,,Q018,28.81157744575419
WA,,,65+,,,Q019,14.782893420546365
WA,,,65+,,,Q043,65.85190755208333
WA,,,65+,,,Q044,25.543207045530078
WA,,,65+,,,Q045,52.284672019189124
WA,,,65+,,,Q046,32.02383724589338
WA,,,65+,,,Q047,23.43277031331851
WA,,,,American Indian/Alaska Native,,Q018,41.484478371501275
WA,,,,American Indian/Alaska Native,,Q019,17.225593667546175
WA,,,,American Indian/Alaska Native,,Q043,53.43357740585774
WA,,,,American Indian/Alaska Native,,Q044,22.67084673097535
WA,,,,American Indian/Alaska Native,,Q045,39.70465608465609
WA,,,,American Indian/Alaska Native,,Q046,33.520930232558136
WA,,,,American Indian/Alaska Native,,Q047,26.96151062867481
WA,,,,Asian,,Q018,33.89588414634146
WA,,,,Asian,,Q019,18.372684085510688
WA,,,,Asian,,Q043,57.18584625536126
WA,,,,Asian,,Q044,26.467213663764234
WA,,,,Asian,,Q045,32.808339006126616
WA,,,,Asian,,Q046,38.134799638445315
WA,,,,Asian,,Q047,17.137919914001614
WA,,,,Hawaiian/Pacific Islander,,Q018,53.60000000000001
WA,,,,Hawaiian/Pacific Islander,,Q019,32.1
WA,,,,Hawaiian/Pacific Islander,,Q043,61.53034825870647
WA,,,,Hawaiian/Pacific Islander,,Q044,34.251282051282054
WA,,,,Hawaiian/Pacific Islander,,Q045,36.501069518716584
WA,,,,Hawaiian/Pacific Islander,,Q046,48.325
WA,,,,Hawaiian/Pacific Islander,,Q047,20.543645484949835
WA,,,,Hispanic,,Q018,32.631539108494536
WA,,,,Hispanic,,Q019,31.566064516129035
WA,,,,Hispanic,,Q043,46.22426614481409
WA,,,,Hispanic,,Q044,20.668305023491143
WA,,,,Hispanic,,Q045,27.588750913075238
WA,,,,Hispanic,,Q046,32.454203283037636
WA,,,,Hispanic,,Q047,27.829826008699566
WA,,,,Non-Hispanic Black,,Q018,38.145343511450385
WA,,,,Non-Hispanic Black,,Q019,28.787942122186493
WA,,,,Non-Hispanic Black,,Q043,52.10261356565027
WA,,,,Non-Hispanic Black,,Q044,26.298358585858583
WA,,,,Non-Hispanic Black,,Q045,30.062035851472466
WA,,,,Non-Hispanic Black,,Q046,38.763631156930124
WA,,,,Non-Hispanic Black,,Q047,22.304410256410257
WA,,,,Non-Hispanic White,,Q018,34.78003926242726
WA,,,,Non-Hispanic White,,Q019,16.074087006092565
WA,,,,Non-Hispanic White,,Q043,62.60268852080901
WA,,,,Non-Hispanic White,,Q044,25.790595954872273
WA,,,,Non-Hispanic White,,Q045,42.19582507305755
WA,,,,Non-Hispanic White,,Q046,34.65180199558694
WA,,,,Non-Hispanic White,,Q047,16.843947586031423
WA,,,,Other,,Q018,39.18518796992481
WA,,,,Other,,Q019,17.876068376068375
WA,,,,Other,,Q043,59.769667921944546
WA,,,,Other,,Q044,27.063240968081377
WA,,,,Other,,Q045,39.16875656742557
WA,,,,Other,,Q046,36.33876953125
WA,,,,Other,,Q047,18.922527636689573
WA,,,,,<High school,Q018,38.61584327086882
WA,,,,,<High school,Q019,33.82769869513642
WA,,,,,<High school,Q043,44.3344731977819
WA,,,,,<High school,Q044,15.598196059814859
WA,,,,,<High school,Q045,28.899787685774943
WA,,,,,<High school,Q046,25.06085432639649
WA,,,,,<High school,Q047,34.31627122009332
WA,,,,,College,Q018,28.86904087159141
WA,,,,,College,Q019,12.478314176245211
WA,,,,,College,Q043,67.78153920567529
WA,,,,,College,Q044,30.373712376398995
WA,,,,,College,Q045,43.64431037784891
WA,,,,,College,Q046,39.97062295419985
WA,,,,,College,Q047,9.968089998357694
WA,,,,,High school,Q018,40.1200055073661
WA,,,,,High school,Q019,22.697360248447207
WA,,,,,High school,Q043,54.28788310762651
WA,,,,,High school,Q044,21.40423525472909
WA,,,,,High school,Q045,36.78807066741447
WA,,,,,High school,Q046,31.345531470357795
WA,,,,,High school,Q047,23.982772819231233
WA,,,,,Some college/tech,Q018,35.951191838291386
WA,,,,,Some college/tech,Q019,16.883302538169794
WA,,,,,Some college/tech,Q043,60.28033574093182
WA,,,,,Some college/tech,Q044,25.807074045709218
WA,,,,,Some college/tech,Q045,39.622723959177065
WA,,,,,Some college/tech,Q046,35.39422486642162
WA,,,,,Some college/tech,Q047,18.17787183846234
WA,,,,,,Q018,34.62898455247615
WA,,,,,,Q019,18.371633197910622
WA,,,,,,Q043,60.408924605103856
WA,,,,,,Q044,25.97466952240658
WA,,,,,,Q045,39.86263191775745
WA,,,,,,Q046,35.48618668785726
WA,,,,,,Q047,18.204492707852523
WI,15000 - 24999,,,,,Q018,40.06255980861244
WI,15000 - 24999,,,,,Q019,28.581371359223304
WI,15000 - 24999,,,,,Q043,46.934879761651416
WI,15000 - 24999,,,,,Q044,19.098479582971333
WI,15000 - 24999,,,,,Q045,29.996472624972952
WI,15000 - 24999,,,,,Q046,29.874886691388546
WI,15000 - 24999,,,,,Q047,34.84416518825153
WI,25000 - 34999,,,,,Q018,37.96618985695709
WI,25000 - 34999,,,,,Q019,22.343017127799733
WI,25000 - 34999,,,,,Q043,52.30539309683605
WI,25000 - 34999,,,,,Q044,20.93871676018541
WI,25000 - 34999,,,,,Q045,34.08414064420949
WI,25000 - 34999,,,,,Q046,30.698705501618118
WI,25000 - 34999,,,,,Q047,28.869404814979937
WI,35000 - 49999,,,,,Q018,36.95274621212121
WI,35000 - 49999,,,,,Q019,22.790211132437623
WI,35000 - 49999,,,,,Q043,55.57807669142743
WI,35000 - 49999,,,,,Q044,21.342074164629178
WI,35000 - 49999,,,,,Q045,36.274025170208375
WI,35000 - 49999,,,,,Q046,31.034349671941335
WI,35000 - 49999,,,,,Q047,23.06872490407781
WI,50000 - 74999,,,,,Q018,37.60226661544372
WI,50000 - 74999,,,,,Q019,18.966174183514774
WI,50000 - 74999,,,,,Q043,57.999275874249385
WI,50000 - 74999,,,,,Q044,23.24290311047551
WI,50000 - 74999,,,,,Q045,38.011689961880556
WI,50000 - 74999,,,,,Q046,33.52822649209318
WI,50000 - 74999,,,,,Q047,19.079509071504802
WI,75000 or greater,,,,,Q018,32.714807090719496
WI,75000 or greater,,,,,Q019,15.941503957783642
WI,75000 or greater,,,,,Q043,62.13562095816287
WI,75000 or greater,,,,,Q044,25.979623949859985
WI,75000 or greater,,,,,Q045,37.94294519630176
WI,75000 or greater,,,,,Q046,34.76403248678613
WI,75000 or greater,,,,,Q047,13.557963536291709
WI,Less than 15000,,,,,Q018,47.79221635883905
WI,Less than 15000,,,,,Q019,28.116666666666667
WI,Less than 15000,,,,,Q043,46.54109589041095
WI,Less than 15000,,,,,Q044,18.547247292418774
WI,Less than 15000,,,,,Q045,29.83814432989691
WI,Less than 15000,,,,,Q046,29.301029159519725
WI,Less than 15000,,,,,Q047,34.189344424638534
WI,,Female,,,,Q018,31.668749254799092
WI,,Female,,,,Q019,17.168864734299518
WI,,Female,,,,Q043,55.1139216967382
WI,,Female,,,,Q044,21.567599079519304
WI,,Female,,,,Q045,34.06770811815741
WI,,Female,,,,Q046,30.677266414443753
WI,,Female,,,,Q047,23.77202902668794
WI,,Male,,,,Q018,41.782077218977065
WI,,Male,,,,Q019,23.965316748625977
WI,,Male,,,,Q043,58.115161369493194
WI,,Male,,,,Q044,25.40930769710968
WI,,Male,,,,Q045,38.86842834645669
WI,,Male,,,,Q046,36.43710695499708
WI,,Male,,,,Q047,20.982665689840132
WI,,,18-24,,,Q018,39.31029748283753
WI,,,18-24,,,Q019,26.426254375729293
WI,,,18-24,,,Q043,56.71878279118573
WI,,,18-24,,,Q044,30.51969295923769
WI,,,18-24,,,Q045,32.58702412868633
WI,,,18-24,,,Q046,46.18048048048048
WI,,,18-24,,,Q047,15.326424642464248
WI,,,25-34,,,Q018,39.07833333333333
WI,,,25-34,,,Q019,22.850564174894217
WI,,,25-34,,,Q043,53.41082426127528
WI,,,25-34,,,Q044,24.158840214308224
WI,,,25-34,,,Q045,29.185356576862123
WI,,,25-34,,,Q046,35.922052663076
WI,,,25-34,,,Q047,18.279454926624737
WI,,,35-44,,,Q018,38.03013468013468
WI,,,35-44,,,Q019,18.468205128205128
WI,,,35-44,,,Q043,55.2158913754086
WI,,,35-44,,,Q044,22.13016560509554
WI,,,35-44,,,Q045,31.381075544174138
WI,,,35-44,,,Q046,31.872557917363274
WI,,,35-44,,,Q047,19.78053543307087
